"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","RX Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath","ARC4","ex_emg_kind","TxCC"
"504","GE-IZ1FHG-Cluste","430.80000","435.80000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"505","GE-IZ1FHG-Loca2","430.80000","435.80000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"506","GE-IR1DA-Worldwi","430.86250","435.86250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"507","GE-IR1DA-Europe","430.86250","435.86250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"508","GE-IR1DA-Italia","430.86250","435.86250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"509","GE-IR1DA-Disconn","430.86250","435.86250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"510","GE-IR1DA-Loca1","430.86250","435.86250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"511","GE-IR1DA-Cluster","430.86250","435.86250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"512","GE-IR1DA-Loca2","430.86250","435.86250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"513","GE-IZ1HIQ-Worldw","430.97500","435.97500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"514","GE-IZ1HIQ-Europe","430.97500","435.97500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"515","GE-IZ1HIQ-Italia","430.97500","435.97500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"516","GE-IZ1HIQ-Discon","430.97500","435.97500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"517","GE-IZ1HIQ-Loca1","430.97500","435.97500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"518","GE-IZ1HIQ-Cluste","430.97500","435.97500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"519","GE-IZ1HIQ-Loca2","430.97500","435.97500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"520","GE-IR1UDQ-Worldw","431.30000","432.90000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"521","GE-IR1UDQ-Europe","431.30000","432.90000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"522","GE-IR1UDQ-Italia","431.30000","432.90000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"523","GE-IR1UDQ-Discon","431.30000","432.90000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"524","GE-IR1UDQ-Loca1","431.30000","432.90000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"525","GE-IR1UDQ-Cluste","431.30000","432.90000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"526","GE-IR1UDQ-Loca2","431.30000","432.90000","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"527","SV-IR1UDX-Worldw","430.31250","435.31250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"528","SV-IR1UDX-Europe","430.31250","435.31250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"529","SV-IR1UDX-Italia","430.31250","435.31250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"530","SV-IR1UDX-Discon","430.31250","435.31250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"531","SV-IR1UDX-Loca1","430.31250","435.31250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"532","SV-IR1UDX-Cluste","430.31250","435.31250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"533","SV-IR1UDX-Loca2","430.31250","435.31250","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"534","SV-IR1UGO-Worldw","430.52500","435.52500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"535","SV-IR1UGO-Europe","430.52500","435.52500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"536","SV-IR1UGO-Italia","430.52500","435.52500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"537","SV-IR1UGO-Discon","430.52500","435.52500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"538","SV-IR1UGO-Loca1","430.52500","435.52500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"539","SV-IR1UGO-Cluste","430.52500","435.52500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"540","SV-IR1UGO-Loca2","430.52500","435.52500","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
"541","SV-IR1UDK-Worldw","430.88750","435.88750","D-Digital","High","12.5K","Off","Off","ITALIA","Group Call","222","IZ7XXX","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0.00000","Off","0","1","0","0","0","0","0","0","0","0","0","1"
